name,type,year,venue,date_from,date_to,athlete,bib,country,sex,discipline,round,reaction_time,time,time_string,pos
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ildar AKHMADIEV,3597.0,TJK,M,100-metres,preliminary-round,0.141,10.66,10.66 PB,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jonah HARRIS,3095.0,NRU,M,100-metres,preliminary-round,0.147,11.01,11.01 SB,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Scott James FITI,1991.0,FSM,M,100-metres,preliminary-round,0.156,11.25,11.25 SB,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Seco CAMARA,2080.0,GBS,M,100-metres,preliminary-round,0.17,11.33,11.33 PB,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Adrian Justin Jimena ILILAU,3150.0,PLW,M,100-metres,preliminary-round,0.159,11.42,11.42 PB,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Karalo Hepoiteloto MAIBUCA,3686.0,TUV,M,100-metres,preliminary-round,0.15,11.42,11.42 NR,9.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ronnie BAKER,3903.0,USA,M,100-metres,heats,0.151,10.03,10.03 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jimmy VICAUT,1980.0,FRA,M,100-metres,heats,0.164,10.07,10.07 Q SB,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Usheoritse ITSEKIRI,3058.0,NGR,M,100-metres,heats,0.147,10.15,10.15 Q,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Zhiqiang WU,1506.0,CHN,M,100-metres,heats,0.157,10.18,10.18,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Chun-Han YANG,3606.0,TPE,M,100-metres,heats,0.147,10.21,10.21 SB,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Shuhei TADA,2714.0,JPN,M,100-metres,heats,0.13,10.22,10.22,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Emre Zafer BARNES,3667.0,TUR,M,100-metres,heats,0.154,10.47,10.47,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Guy MAGANGA GORRA,1992.0,GAB,M,100-metres,heats,0.142,10.77,10.77,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Enoch ADEGOKE,3056.0,NGR,M,100-metres,heats,0.133,9.98,9.98 Q PB,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Femi OGUNODE,3294.0,QAT,M,100-metres,heats,0.161,10.02,10.02 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Zharnel HUGHES,2051.0,GBR,M,100-metres,heats,0.132,10.04,10.04 Q SB,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Trayvon BROMELL,3909.0,USA,M,100-metres,heats,0.161,10.05,10.05 q,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Felipe BARDI,1307.0,BRA,M,100-metres,heats,0.16,10.26,10.26,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Silvan WICKI,3526.0,SUI,M,100-metres,heats,0.134,10.28,10.28,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Samson COLEBROOKE,1135.0,BAH,M,100-metres,heats,0.142,10.33,10.33,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Dorian KELETELA,1732.0,ART,M,100-metres,heats,0.142,10.41,10.41,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Emanuel ARCHIBALD,2251.0,GUY,M,100-metres,heats,0.148,10.41,10.41,9.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Lamont Marcell JACOBS,2428.0,ITA,M,100-metres,heats,0.145,9.94,9.94 Q NR,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Oblique SEVILLE,2630.0,JAM,M,100-metres,heats,0.147,10.04,10.04 Q =PB,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Shaun MASWANGANYI,3418.0,RSA,M,100-metres,heats,0.167,10.12,10.12 Q,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ryota YAMAGATA,2720.0,JPN,M,100-metres,heats,0.146,10.15,10.15,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Zhenye XIE,1508.0,CHN,M,100-metres,heats,0.156,10.16,10.16,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Yupun Abeykoon MUDIYANSELAGE,3493.0,SRI,M,100-metres,heats,0.147,10.32,10.32,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Carlos NASCIMENTO,3237.0,POR,M,100-metres,heats,0.135,10.37,10.37,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Gavin SMELLIE,1439.0,CAN,M,100-metres,heats,0.158,10.44,10.44,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Oliver MWIMBA,1533.0,COD,M,100-metres,heats,0.261,10.97,10.97,9.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Gift LEOTLELA,3413.0,RSA,M,100-metres,heats,0.157,10.04,10.04 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Bingtian SU,1499.0,CHN,M,100-metres,heats,0.141,10.05,10.05 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jason ROGERS,3460.0,SKN,M,100-metres,heats,0.144,10.21,10.21 Q,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Yuki KOIKE,2700.0,JPN,M,100-metres,heats,0.158,10.22,10.22,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Lalu Muhammad ZOHRI,2287.0,INA,M,100-metres,heats,0.157,10.26,10.26 SB,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ebrima CAMARA,1994.0,GAM,M,100-metres,heats,0.143,10.33,10.33,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Kemar HYMAN,1451.0,CAY,M,100-metres,heats,0.154,10.41,10.41,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ratu Banuve TABAKAUCORO,1887.0,FIJ,M,100-metres,heats,0.115,10.7,10.70,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Andre DE GRASSE,1425.0,CAN,M,100-metres,heats,0.133,9.91,9.91 Q SB,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Fred KERLEY,3940.0,USA,M,100-metres,heats,0.139,9.97,9.97 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ferdinand OMANYALA,2785.0,KEN,M,100-metres,heats,0.159,10.01,10.01 Q =NR,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Filippo TORTU,2443.0,ITA,M,100-metres,heats,0.158,10.1,10.10 q SB,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Reece PRESCOD,2063.0,GBR,M,100-metres,heats,0.143,10.12,10.12 q SB,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jak Ali HARVEY,3671.0,TUR,M,100-metres,heats,0.142,10.25,10.25 SB,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Barakat AL HARTHI,3117.0,OMA,M,100-metres,heats,0.135,10.31,10.31,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Mohamed ALHAMMADI,3697.0,UAE,M,100-metres,heats,0.16,10.64,10.64,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Akani SIMBINE,3435.0,RSA,M,100-metres,heats,0.141,10.08,10.08 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Arthur CISSÉ,1523.0,CIV,M,100-metres,heats,0.158,10.15,10.15 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Paulo André CAMILO DE OLIVEIRA,1310.0,BRA,M,100-metres,heats,0.162,10.17,10.17 Q,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Hassan TAFTIAN,2319.0,IRI,M,100-metres,heats,0.148,10.19,10.19 SB,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Emmanuel MATADI,2849.0,LBR,M,100-metres,heats,0.153,10.25,10.25,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Cejhae GREENE,1024.0,ANT,M,100-metres,heats,0.136,10.25,10.25,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ngoni MAKUSHA,4020.0,ZIM,M,100-metres,heats,0.175,10.43,10.43,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Bismark BOATENG,1422.0,CAN,M,100-metres,heats,0.155,10.47,10.47,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Rohan BROWNING,1078.0,AUS,M,100-metres,heats,0.134,10.01,10.01 Q PB,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Yohan BLAKE,2548.0,JAM,M,100-metres,heats,0.159,10.06,10.06 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Benjamin AZAMATI-KWAKU,2198.0,GHA,M,100-metres,heats,0.189,10.13,10.13,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Kojo MUSAH,1665.0,DEN,M,100-metres,heats,0.126,10.2,10.20,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Rodrigo DO NASCIMENTO,1317.0,BRA,M,100-metres,heats,0.133,10.24,10.24,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ján VOLKO,3540.0,SVK,M,100-metres,heats,0.15,10.4,10.40,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Yeykell Eliu ROMERO,2986.0,NCA,M,100-metres,heats,0.143,10.7,10.70,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Mario BURKE,1153.0,BAR,M,100-metres,heats,0.128,15.81,15.81,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Chijindu UJAH,2069.0,GBR,M,100-metres,heats,0.153,,DQ,
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Fred KERLEY,3940.0,USA,M,100-metres,semi-final,0.141,9.96,9.96 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Andre DE GRASSE,1425.0,CAN,M,100-metres,semi-final,0.133,9.98,9.98 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ferdinand OMANYALA,2785.0,KEN,M,100-metres,semi-final,0.136,10.0,10.00 NR,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Gift LEOTLELA,3413.0,RSA,M,100-metres,semi-final,0.157,10.03,10.03,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jimmy VICAUT,1980.0,FRA,M,100-metres,semi-final,0.161,10.11,10.11,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Yohan BLAKE,2548.0,JAM,M,100-metres,semi-final,0.152,10.14,10.14,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Usheoritse ITSEKIRI,3058.0,NGR,M,100-metres,semi-final,0.126,10.29,10.29,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Zharnel HUGHES,2051.0,GBR,M,100-metres,semi-final,0.116,9.98,9.98 Q SB,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Enoch ADEGOKE,3056.0,NGR,M,100-metres,semi-final,0.146,10.0,10.00 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Trayvon BROMELL,3909.0,USA,M,100-metres,semi-final,0.148,10.0,10.00,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Oblique SEVILLE,2630.0,JAM,M,100-metres,semi-final,0.164,10.09,10.09,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Rohan BROWNING,1078.0,AUS,M,100-metres,semi-final,0.136,10.09,10.09,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Shaun MASWANGANYI,3418.0,RSA,M,100-metres,semi-final,0.139,10.1,10.10,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Filippo TORTU,2443.0,ITA,M,100-metres,semi-final,0.157,10.16,10.16,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Femi OGUNODE,3294.0,QAT,M,100-metres,semi-final,0.148,10.17,10.17,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Bingtian SU,1499.0,CHN,M,100-metres,semi-final,0.142,9.83,9.83 Q AR,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ronnie BAKER,3903.0,USA,M,100-metres,semi-final,0.19,9.83,9.83 Q PB,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Lamont Marcell JACOBS,2428.0,ITA,M,100-metres,semi-final,0.179,9.84,9.84 q AR,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Akani SIMBINE,3435.0,RSA,M,100-metres,semi-final,0.14,9.9,9.90 q,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jason ROGERS,3460.0,SKN,M,100-metres,semi-final,0.127,10.12,10.12,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Arthur CISSÉ,1523.0,CIV,M,100-metres,semi-final,0.182,10.18,10.18,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Paulo André CAMILO DE OLIVEIRA,1310.0,BRA,M,100-metres,semi-final,0.149,10.31,10.31,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Chijindu UJAH,2069.0,GBR,M,100-metres,semi-final,0.153,,DQ,
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Lamont Marcell JACOBS,2428.0,ITA,M,100-metres,final,0.161,9.8,9.80 AR,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Fred KERLEY,3940.0,USA,M,100-metres,final,0.128,9.84,9.84 PB,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,André DE GRASSE,1425.0,CAN,M,100-metres,final,0.155,9.89,9.89 PB,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Akani SIMBINE,3435.0,RSA,M,100-metres,final,0.141,9.93,9.93,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ronnie BAKER,3903.0,USA,M,100-metres,final,0.148,9.95,9.95,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Bingtian SU,1499.0,CHN,M,100-metres,final,0.167,9.98,9.98,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Enoch ADEGOKE,3056.0,NGR,M,100-metres,final,0.157,,DNF,
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Andrea Carolina VARGAS,1563.0,CRC,F,100-metres-hurdles,heats,0.157,12.71,12.71 Q SB,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Nadine VISSER,3011.0,NED,F,100-metres-hurdles,heats,0.144,12.72,12.72 Q SB,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Gabriele CUNNINGHAM,3840.0,USA,F,100-metres-hurdles,heats,0.172,12.83,12.83 Q,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Cindy SEMBER,2026.0,GBR,F,100-metres-hurdles,heats,0.178,13.0,13.00 Q,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jiamin CHEN,1467.0,CHN,F,100-metres-hurdles,heats,0.144,13.09,13.09,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Reetta HURSKE,1889.0,FIN,F,100-metres-hurdles,heats,0.125,13.1,13.10,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ayako KIMURA,2669.0,JPN,F,100-metres-hurdles,heats,0.146,13.25,13.25,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ricarda LOBE,2117.0,GER,F,100-metres-hurdles,heats,0.139,13.43,13.43,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Kendra HARRISON,3852.0,USA,F,100-metres-hurdles,heats,0.152,12.74,12.74 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Liz CLAY,1051.0,AUS,F,100-metres-hurdles,heats,0.127,12.87,12.87 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Luminosa BOGLIOLO,2382.0,ITA,F,100-metres-hurdles,heats,0.165,12.93,12.93 Q,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Elvira HERMAN,1232.0,BLR,F,100-metres-hurdles,heats,0.144,12.95,12.95 Q,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Mulern JEAN,2260.0,HAI,F,100-metres-hurdles,heats,0.155,12.99,12.99 q SB,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ebony MORRISON,2847.0,LBR,F,100-metres-hurdles,heats,0.15,13.0,13.00 q,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Sarah LAVIN,2335.0,IRL,F,100-metres-hurdles,heats,0.141,13.16,13.16,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Laura VALETTE,1937.0,FRA,F,100-metres-hurdles,heats,0.155,14.52,14.52,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Tobi AMUSAN,3042.0,NGR,F,100-metres-hurdles,heats,0.134,12.72,12.72 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Yanique THOMPSON,2520.0,JAM,F,100-metres-hurdles,heats,0.147,12.74,12.74 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Pia SKRZYSZOWSKA,3180.0,POL,F,100-metres-hurdles,heats,0.144,12.75,12.75 Q PB,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Devynne CHARLTON,1128.0,BAH,F,100-metres-hurdles,heats,0.135,12.84,12.84 Q,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Annimari KORTE,1892.0,FIN,F,100-metres-hurdles,heats,0.146,13.06,13.06,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Marthe KOALA,1379.0,BUR,F,100-metres-hurdles,heats,0.148,13.11,13.11,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Masumi AOKI,2662.0,JPN,F,100-metres-hurdles,heats,0.141,13.59,13.59,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Elisavet PESIRIDOU,2213.0,GRE,F,100-metres-hurdles,heats,0.162,,DNF,
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Jasmine CAMACHO-QUINN,3248.0,PUR,F,100-metres-hurdles,heats,0.153,12.41,12.41 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Megan TAPPER,2518.0,JAM,F,100-metres-hurdles,heats,0.163,12.53,12.53 Q PB,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Anne ZAGRÉ,1187.0,BEL,F,100-metres-hurdles,heats,0.153,12.83,12.83 Q SB,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Tiffany PORTER,2022.0,GBR,F,100-metres-hurdles,heats,0.139,12.85,12.85 Q,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Asuka TERADA,2679.0,JPN,F,100-metres-hurdles,heats,0.164,12.95,12.95 q,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Klaudia SICIARZ,3179.0,POL,F,100-metres-hurdles,heats,0.165,12.98,12.98 q,6.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Zoë SEDNEY,3003.0,NED,F,100-metres-hurdles,heats,0.162,13.03,13.03,7.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ditaji KAMBUNDJI,3505.0,SUI,F,100-metres-hurdles,heats,0.138,13.17,13.17,8.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Ana Camila PIRELLI CUBAS,3134.0,PAR,F,100-metres-hurdles,heats,0.166,13.98,13.98 SB,9.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Tobi AMUSAN,3042.0,NGR,F,100-metres-hurdles,semi-final,0.148,12.62,12.62 Q,1.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Devynne CHARLTON,1128.0,BAH,F,100-metres-hurdles,semi-final,0.134,12.66,12.66 Q,2.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Andrea Carolina VARGAS,1563.0,CRC,F,100-metres-hurdles,semi-final,0.139,12.69,12.69 SB,3.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Christina CLEMONS,3834.0,USA,F,100-metres-hurdles,semi-final,0.118,12.76,12.76,4.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Klaudia SICIARZ,3179.0,POL,F,100-metres-hurdles,semi-final,0.146,12.84,12.84 SB,5.0
The XXXII Olympic Games (Athletics),OLY,2021,"Olympic Stadium, Tokyo",2021-07-30,2021-08-08,Asuka TERADA,2679.0,JPN,F,100-metres-hurdles,semi-final,0.163,13.06,13.06,6.0
